phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6281099,https://paymentnotificationnow.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6281099,2019-11-14 20:00:58+00:00,yes,2019-11-15T22:31:54+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6265139,https://rediractionid547012016089540218057.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6265139,2019-11-04 16:16:37+00:00,yes,2019-11-20T07:23:13+00:00,yes,PayPal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6213915,http://encryptdrive.booogle.net/?state={ids:[1zsW2sDoRx1jgl1y1_XDtGIxXpkoMS27F],http://www.phishtank.com/phish_detail.php?phish_id=6213915,2019-09-26 17:00:25+00:00,yes,2019-11-24T10:30:37+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6188382,https://app.box.com/s/x6agocx9zvj049azirk4aw3xrqdedqhl,http://www.phishtank.com/phish_detail.php?phish_id=6188382,2019-09-06 16:38:06+00:00,yes,2019-09-16T10:09:48+00:00,yes,Microsoft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6136291,https://wireconfirmation68c10a25442a3e13.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=6136291,2019-07-26 14:05:43+00:00,yes,2019-07-26T14:10:10+00:00,yes,Microsoft;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6128477,http://amidabuli.com/,http://www.phishtank.com/phish_detail.php?phish_id=6128477,2019-07-21 02:57:19+00:00,yes,2019-07-21T04:51:08+00:00,yes,Other;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
